日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/07/01,7058000.0,357731352,50.7,51.0,50.4,50.6,-0.1,2685.0
110/07/02,6614419.0,335169415,50.9,51.0,50.4,50.5,-0.1,2737.0
110/07/05,7416538.0,378103337,50.9,51.1,50.7,51.0,0.5,3008.0
110/07/06,14212895.0,723473426,50.9,51.1,50.8,51.0,0.0,5228.0
110/07/07,17598248.0,905666913,51.0,51.7,50.9,51.7,0.7,7804.0
110/07/08,25399726.0,1338661319,51.9,53.0,51.9,53.0,1.3,10678.0
110/07/09,18598295.0,981517160,52.6,53.2,52.4,52.8,-0.2,6430.0
110/07/12,11953702.0,630003342,52.9,53.0,52.5,52.7,-0.1,4473.0
110/07/13,12419852.0,653512827,52.8,53.0,52.3,52.6,-0.1,4564.0
110/07/14,10461531.0,548930604,52.4,52.7,52.1,52.5,-0.1,3472.0
110/07/15,8267759.0,430280018,52.5,52.6,51.8,51.9,-0.6,3635.0
110/07/16,4783745.0,248320777,51.9,52.2,51.7,52.0,0.1,2458.0
110/07/19,7116866.0,371410181,51.8,52.5,51.8,52.5,0.5,2762.0
110/07/20,4641853.0,241984341,52.0,52.4,51.9,52.0,-0.5,1787.0
110/07/21,16511804.0,865265037,51.9,52.7,51.8,52.5,0.5,2898.0
110/07/22,6994899.0,365703973,52.5,52.7,52.0,52.2,-0.3,2793.0
110/07/23,12972242.0,660233532,52.4,52.9,52.2,52.8,0.6,3147.0
110/07/26,9172105.0,489134995,53.2,53.6,53.0,53.1,0.3,4113.0
110/07/27,6854281.0,362988532,53.3,53.3,52.7,53.0,-0.1,2362.0
110/07/28,20838263.0,1091300097,53.1,53.3,51.9,52.1,-0.9,7166.0
110/07/29,13060147.0,680969436,52.3,52.4,51.8,52.4,0.3,6574.0
110/07/30,16737276.0,869274118,52.1,52.3,51.8,51.8,-0.6,7648.0
