日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/03/01,6436536.0,296083796,45.9,46.2,45.7,46.1,1.0,3534.0
111/03/02,3101302.0,142776872,46.05,46.2,45.8,46.2,0.1,1775.0
111/03/03,3055537.0,141050124,46.25,46.3,46.05,46.2,0.0,2060.0
111/03/04,2960837.0,135849591,46.0,46.15,45.65,46.0,-0.2,2849.0
111/03/07,6113384.0,276754781,45.4,45.7,45.05,45.5,-0.5,5264.0
111/03/08,8022261.0,360029192,45.0,45.25,44.6,44.85,-0.65,4006.0
111/03/09,7187941.0,329221333,45.55,46.1,45.5,45.95,1.1,3592.0
111/03/10,6285856.0,291342238,46.2,46.5,46.15,46.45,0.5,2981.0
111/03/11,5317679.0,247712733,46.45,46.7,46.3,46.7,0.25,2702.0
111/03/14,5694070.0,267975081,46.8,47.2,46.8,47.2,0.5,3204.0
111/03/15,7798472.0,366927287,47.2,47.3,46.8,47.3,0.1,4010.0
111/03/16,5789190.0,274043561,47.3,47.6,47.0,47.6,0.3,3476.0
111/03/17,9407598.0,450752198,47.95,48.15,47.7,48.0,0.4,4399.0
111/03/18,11671801.0,559675414,48.05,48.2,47.85,47.9,-0.1,3093.0
111/03/21,5578280.0,268317016,47.8,48.25,47.5,48.25,0.35,2957.0
111/03/22,4829078.0,232643177,48.4,48.5,48.0,48.3,0.05,2831.0
111/03/23,5363814.0,257890668,48.3,48.3,48.0,48.1,-0.2,2656.0
111/03/24,4205415.0,202949335,48.0,48.45,47.9,48.45,0.35,2418.0
111/03/25,3121842.0,150408993,48.3,48.4,48.0,48.25,-0.2,1997.0
111/03/28,3948114.0,189624450,48.05,48.25,47.8,48.1,-0.15,2706.0
111/03/29,4018072.0,194364846,48.1,48.5,48.05,48.4,0.3,2031.0
111/03/30,4105135.0,198901642,48.45,48.5,48.35,48.5,0.1,2511.0
111/03/31,5016464.0,243618534,48.4,48.7,48.3,48.6,0.1,2099.0
