日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/12/01,38341265.0,18719729411,489.5,490.0,483.5,490.0,9.5,24827.0
109/12/02,60208035.0,29970556095,499.5,500.0,493.5,499.0,9.0,35624.0
109/12/03,36919644.0,18369786608,499.5,499.5,495.0,497.0,-2.0,25651.0
109/12/04,54471042.0,27307472890,498.5,505.0,497.5,503.0,6.0,35708.0
109/12/07,45493551.0,23243392840,512.0,515.0,506.0,514.0,11.0,34767.0
109/12/08,41830257.0,21673267551,514.0,525.0,509.0,524.0,10.0,35895.0
109/12/09,46831705.0,24416275048,521.0,524.0,520.0,520.0,-4.0,31749.0
109/12/10,43991133.0,22516917355,511.0,515.0,510.0,512.0,-8.0,49079.0
109/12/11,51296611.0,26259941709,517.0,517.0,505.0,516.0,4.0,50929.0
109/12/14,30809747.0,15703026732,512.0,513.0,508.0,508.0,-8.0,33415.0
109/12/15,43059899.0,21780400998,507.0,510.0,504.0,504.0,-4.0,43967.0
109/12/16,53661282.0,27504184031,509.0,515.0,507.0,512.0,8.0,30574.0
109/12/17,39285785.0,20052530030,515.0,515.0,508.0,508.0,-4.0,34785.0
109/12/18,40625502.0,20690792789,508.0,512.0,507.0,510.0,2.0,20638.0
109/12/21,35153138.0,18033402498,512.0,517.0,508.0,516.0,6.0,21765.0
109/12/22,25632245.0,13125205685,512.0,516.0,509.0,509.0,-7.0,25973.0
109/12/23,18320849.0,9321219765,508.0,511.0,506.0,509.0,0.0,16428.0
109/12/24,15218008.0,7759366699,511.0,512.0,508.0,510.0,1.0,12743.0
109/12/25,12581145.0,6449612552,514.0,515.0,510.0,511.0,1.0,14988.0
109/12/28,19520886.0,10023145125,512.0,515.0,509.0,515.0,4.0,16675.0
109/12/29,20226736.0,10409159045,515.0,517.0,513.0,515.0,0.0,17187.0
109/12/30,46705107.0,24306881615,516.0,525.0,514.0,525.0,10.0,33173.0
109/12/31,31173332.0,16437646054,526.0,530.0,524.0,530.0,5.0,25138.0
