日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/04/01,31247086.0,18328227645,585.0,589.0,584.0,589.0,-8.0,53178.0
111/04/06,40726932.0,23547636944,578.0,580.0,575.0,578.0,-11.0,62822.0
111/04/07,47212937.0,26881649976,571.0,573.0,566.0,566.0,-12.0,130552.0
111/04/08,31406384.0,17821660486,567.0,570.0,566.0,567.0,1.0,75778.0
111/04/11,41713758.0,23401330531,563.0,566.0,558.0,558.0,-9.0,130731.0
111/04/12,34799056.0,19418030839,554.0,564.0,552.0,557.0,-1.0,69280.0
111/04/13,36968137.0,21134384849,564.0,576.0,563.0,573.0,16.0,41249.0
111/04/14,20224847.0,11618596373,577.0,578.0,573.0,573.0,0.0,27442.0
111/04/15,33158930.0,18667922752,562.0,566.0,561.0,562.0,-11.0,99936.0
111/04/18,16579296.0,9311198146,559.0,566.0,558.0,561.0,-1.0,31712.0
111/04/19,18811242.0,10639032272,566.0,569.0,563.0,565.0,4.0,24598.0
111/04/20,28240222.0,16016967192,570.0,570.0,562.0,570.0,5.0,28615.0
111/04/21,21539083.0,12221437009,571.0,571.0,565.0,565.0,-5.0,28847.0
111/04/22,35567672.0,19849449551,558.0,559.0,557.0,558.0,-7.0,81550.0
111/04/25,49067362.0,26907070565,550.0,552.0,546.0,547.0,-11.0,165619.0
111/04/26,39549934.0,21628474846,550.0,551.0,544.0,546.0,-1.0,90252.0
111/04/27,65034122.0,34416315121,530.0,532.0,526.0,526.0,-20.0,217895.0
111/04/28,50406145.0,26653291522,530.0,532.0,523.0,531.0,5.0,79897.0
111/04/29,39960198.0,21586196160,547.0,547.0,535.0,538.0,7.0,41498.0
